date_time,city,state,shape,duration,summary
6/23/14 22:30,Summersville,WV,Cylinder,5 seconds,Silver cylinder flying object with no wings flying west moving in a straight line with no sound.
6/7/14 21:55,Weirton,WV,Circle,~10 minutes,Several bright light-orange circular lights moving in the E sky from S to N in a lined-up organized fashion
6/2/14 16:55,MacArthur,WV,Oval,,Long brown oval body two antenna's two wings and a stinger. ((NUFORC Note: We believe either a grasshopper or a praying mantiss. PD
6/1/14 23:00,New Haven,WV,Triangle,5 minutes,I saw a triangle shaped silent craft with 3 non-pulsating non-flashing red lights.
5/20/14 04:15,Rupert,WV,Circle,10 minutes,Large object with rotating blue-ish white lights hovering above mountain in middle of nowhere.
5/16/14 07:30,Huntington,WV,Disk,2 minutes,White pulsing disc near moon over Huntington WV
5/3/14 21:45,Parkersburg,WV,Light,3-5 minutes,Several lights seen over Parkersburg WV
5/1/14 16:45,Charleston,WV,Formation,5 minutes,5 orange lights observed moving S to N before independently disappearing
4/30/14 01:10,Charleston,WV,Unknown,7 seconds,I could not see the craft just Two pale yellow sets of triangle lights on the bottem not a air plane not a helicopter moved to slow and
4/25/14 21:30,Morgantown,WV,Other,15 minutes,Observed 12-18 flickering yellowish-burning objects following a path NW to SE above Morgantown WV.
4/22/14 21:30,Twilight,WV,Sphere,1 minute,Bright objects moving in sky.
4/20/14 22:00,Rainelle,WV,Unknown,30 minutes,Witnessed floating slow moving object with wierd circular light outside of Rainelle WV.
4/13/14 02:00,Fayetteville,WV,Fireball,3 hours,Baseball on fire.
4/12/14 22:00,Milton (5 miles south of),WV,,4 hours,In West Virginia about 5 miles south of Milton on big 2 mile rd Saturday evening 4-12-14 between 8pm and midnight I saw 10-12 bright or
4/12/14 20:00,Milton,WV,Light,1 minute (each light),Bright orange lights came from south moving north in groups 1 after another.
2/28/14 05:20,Princeton,WV,Light,40 minutes,Brite white star light object positioned from the E followed me to my work site on Fri. a.m..
2/27/14 03:05,Scott Depot,WV,Unknown,3 minutes,Secret aircraft comunicating with unknown
2/22/14 22:10,Harpers Ferry,WV,Unknown,4 seconds,Object viewed with telescope moving a high rate of speed outside our solar system.
2/22/14 19:15,Thurmond,WV,Formation,2 minutes,Approximately 7:15 pm we looked into the sky and seen a formation of 4 red lights in a triangular shape but not a perfect triangle.
2/18/14 01:40,Fairmont,WV,Light,~5 minutes,Three smooth gliding amber lights;no blinkerstwo kept same distance apart moving WSW to ESE as moon stayed still while one followed.
2/5/14 00:40,Beckley,WV,Formation,30 seconds,There was a boom at about 4:06pm that was felt in 3 different counties and tonight well at 12:40am on 2/5/14 I went out to look at the
2/4/14 21:58,Huntington,WV,Other,10 seconds,Weird maybe a meteor passing through atmosphere. But on and off blue then red orange and back to blue strobing light. Illuminating th
2/2/14 22:00,Princeton,WV,Light,1 minute,Cobalt bue lightning like flashes near I-77 exit 9 at Princeton WV.
2/2/14 21:00,Bluefield/Bland Virginia,WV,Other,5-10 minutes,White light and flash?
2/1/14 20:33,Huntington,WV,Fireball,20:36,Outside smoking a cigarette seen it goes straight up went over to the last for about 10 miles until we couldn't see it anymore then sta
1/18/14 20:30,Huntington,WV,Fireball,3 minutes,Was driving home from store and looked up and saw an orange fire ball in the sky at first i thought it was a meteor but then it hover a
1/7/14 20:00,Princeton,WV,Cylinder,1 hour,UFO? over Princeton/Oakvale WV.
1/6/14 19:00,Lewisburg,WV,Triangle,20 minutes,((NUFORC Note: Witness provides no information. PD))
1/1/14 00:10,Saint Albans,WV,Triangle,50 seconds,Orange lights in a triangular formation.
12/27/13 00:00,Keyser,WV,Flash,1-2 minutes,red and white lights tjat telaported across the sky moving with strange angels.
12/25/13 18:30,Belle,WV,Triangle,4-5 seconds,Something in the sky in Belle WV.
12/13/13 03:30,Princeton,WV,Circle,3 minutes,Light yellowish white circle of light looking like a full moon started moving descending down behind trees of horizon.
12/4/13 21:05,Valley Head,WV,Light,20 minutes,Fleet of 30 UFO's crossing E/W and N/S - very high blinking white red green in square.
11/30/13 22:30,Kearneysville,WV,Fireball,5 minutes,5 or more orange lights.
11/16/13 19:00,Boomer,WV,Circle,12 minutes,Lights in small town looks like that of the New Years Eve ball.
11/16/13 00:00,Martinsburg,WV,Oval,2 minutes,Grey elongated egg like shape.
11/14/13 15:00,Princeton,WV,Other,1 minute,Flat precise platinum line viewed low in sky descending at sharp angle tilted to show shape modified triangular immediately masked.
11/5/13 22:15,Charleston,WV,Oval,1 minute,Bright Amber light in the sky.
11/3/13 20:00,Huntington,WV,Cross,5-10 minutes,"Red and white ""T"" shaped objects with small white lights falling from the white ones and all disappearing at the same point i"
10/15/13 23:30,Reedsville,WV,Triangle,1 minute,Dark-colored silent hovering triangle with red and white lights.
10/10/13 21:17,Lost Creek,WV,Triangle,45 seconds,Small triangle with 3 lights floating low over a field then slowly flying away.
10/8/13 20:00,Ceredo,WV,Chevron,<1 minute,My son age six and my self walked outside on my patio to view the sky because we was told there was going to be a meteor shower tonig
10/2/13 20:05,Martinsburg,WV,Light,2 seconds,Very green light appeared and fell straight down.
9/29/13 22:00,South Charleston,WV,Light,60-120,Multiple orange lights seen hovering stationary over South Charleston. The slowly dimmed one by one and eventually completely disappea
9/25/13 22:25,Fayetteville,WV,Changing,35 minutes,Upon letting my dogs out I observed a bright flashingight i'n the NE sky. This light moved rapidly and randomly. It appeared to have r
9/6/13 16:00,Augusta,WV,Cylinder,2 minutes,Rod or cylindrical object seen heading from NW to SE. Object was white on either end with a darker division in the center.
9/3/13 01:00,Logan,WV,Triangle,2 minutes,Long half a mile at least white lights along the side.
9/2/13 00:55,Milton,WV,Light,16 minutes,24 strange lights in sky for 16 minutes.
9/1/13 00:55,Milton,WV,Oval,15 minutes,24 ORANGE LIGHTS OF MILTION WV.
8/31/13 21:30,Fairmont,WV,Circle,1-3,Crazy lol
8/31/13 11:30,Oakhill,WV,Circle,15 minutes,Aug. 31 13 lights over WV
8/31/13 00:03,Charleston,WV,Triangle,2-3 minutes,Lights appeared in a triangular shape.
8/26/13 22:00,Bridgeport,WV,Light,5 minutes,Bright planet size light hovering above hill before getting bighter then dim shooting high and out of sight.
8/24/13 21:20,Belo,WV,Light,3 minutes,Red orange lights in the wv sky
8/17/13 23:30,Ravenswood,WV,Sphere,2 minutes,I was heading to bed and went out to smoke a cigarette and looked up in the sky and noticed an orange ball in the sky that turned red.
8/17/13 21:10,Shepherdstown,WV,Rectangle,5 minutes,Four bright orange red lights in Shepherdstown WV.
8/16/13 00:00,West Union,WV,Circle,1 hour,A big ball was over our head and it did not seem from this world as i know?
8/2/13 21:30,Huntington,WV,Light,1:30,Numerous star-like objects observed in Huntington WV
7/25/13 02:43,Point Pleasant,WV,Unknown,10 minutes,Odd lights in the sky around Point Pleasant WV.
7/19/13 17:00,Elkins,WV,Egg,5 seconds,Dark gray &quot;egg&quot; spotted hovering in daytime sky disappears suddenly
7/7/13 21:50,Charleston,WV,Unknown,2 minutes,2 bright lights seen flying over Charleston WV.
7/6/13 01:00,Barboursville,WV,Fireball,4-5 minutes,4 fireballs seen about 60 seconds a piece they were reddish orange and was about 4 or 5 mins apart .
7/5/13 21:45,Wheeling,WV,Fireball,10 minutes,Round red-orange lights rising in the distant sky hovering briefly then fading away.
7/4/13 21:30,Ravenswood,WV,Light,5 minutes,Bright red hovering circular light near Ravenswood.
7/3/13 22:05,Moundsville,WV,Oval,3:00 minutes,an oval twinkling light that turned orange and shot across the sky three times in a blue strek forming a triangular flight patternstop
6/28/13 01:30,Parkersburg,WV,Circle,30 seconds,Large bright white light traveling quicky in the Northwest sky.
6/26/13 22:17,Seneca Rocks,WV,Chevron,Only a few seconds,Me and my dad were camping and we were outside a large long chevron shape blocked out the stars for a few seconds before it was gone.
6/22/13 22:00,Fairmont,WV,Fireball,3-5 minutes,Red orange fiery glowing sphere witnessed by five people.
6/21/13 22:50,Parkersburg,WV,Light,30 seconds,Hovering red light over Parkersburg.
