date_time,city,state,shape,duration,summary
12/24/13 23:00,Rapid City,SD,Cylinder,40 minutes,Flying something's?
12/18/13 18:00,Mitchell,SD,Formation,8 minutes,Four lights moving east then suddenly west.
11/2/13 01:00,Rapid City,SD,Other,30+ minutes,Little blue green white and red flashing light hovering of South East Rapid.
10/24/13 20:15,Mitchell,SD,Light,10-15 seconds,Orange light that fades out and reappears.
10/23/13 20:00,Mitchell,SD,Unknown,20 minutes,Saw lights in the sky that would turn on and off and split.
9/21/13 21:30,Rapid City,SD,Unknown,30-40 minutes,Bright top shaped light spinning very rapidly flashing green blue and red.
8/26/13 08:14,Huron,SD,Triangle,3 minutes,It was flashing different color of lights and moving up and down.
7/17/13 22:45,Rapid City,SD,Light,20 seconds,Star like object observed moving across S.D. sky very fast.
7/6/13 03:00,Mission Hill,SD,Fireball,10-15 minutes,Two bright orange objects in the northern sky.
7/4/13 02:48,Summerset,SD,Light,15 seconds,Fast Blue Light.
7/3/13 21:00,Black Hawk,SD,Circle,few seconds,Two glowing orange balls following one another across the sky
7/1/13 23:35,Mission,SD,Unknown,5 minutes,A silent flaming disk traveling at a high rate of speed in the sky.
6/20/13 23:05,Huron,SD,Light,10 minutes,Extremely bright light moving SE at a fast speed.
1/28/13 21:00,Pierre,SD,Light,1 minute,THE UFO RECOGNIZED SOMEBODY WAS WATCHING AND IT STOPPED HOVERED FOR A MINUTE BEFORE BLASTING OFF TO SPACE.
1/25/13 18:30,Yankton,SD,Formation,1 hour,Large metal structure suspended in the air and fleet of aircraft around it and interacting with it and beaming light to the ground.
1/12/13 21:00,Sioux Falls,SD,Light,2 minutes,An orange bright light pulsating over the east sky going south in Sioux Falls SD at 9:00 pm on January 12 2013.
1/8/13 00:00,Sioux Falls (outskirts of),SD,Triangle,30 seconds,Triangular 30- 40 seconds multiple bright lights moving away slowly with no sound at all.
1/4/13 19:00,Sioux Falls,SD,Disk,5 minutes,4 or 5 saucers flying in the same direction of a dark orange color.
1/3/13 20:00,Yankton,SD,Circle,5 seconds,8 orange lights appear and disappear within 3 to 5 seconds west of Yankton.
12/22/12 22:10,Rapid City,SD,Unknown,3 minutes,Seen a fleet of 15 to 30 craft independently flying in formation very high in NW sky over Raid City most white lights some red some g
12/22/12 02:07,Florence,SD,Light,5-10 seconds,Two bright lights seen while driving
12/15/12,Rapid City,SD,Other,5 minutes,Boomrang object with neon colored lights.
12/11/12 18:00,Kaylor,SD,Light,2 minutes,We were driving to Scotland when I noticed 2 bright lights for about a sec in the northwest of the sky far away that moved fast like.
12/4/12 14:00,Watertown,SD,Other,5 minutes,Unidentified aircraft flying through South Dakots air space.
11/30/12 17:00,Yankton,SD,Light,10 seconds,repeated sighting of numerous lights that join together and then dissapear
11/28/12 18:41,Mitchell,SD,Circle,10 seconds,3 round golden circles in sky
11/27/12 18:50,Wakonda,SD,Circle,15 seconds,Five orange lights in stair-step pattern appear over Southeast South Dakota.
11/6/12 17:45,Sioux Falls,SD,Light,5 seconds,Bright rapid moving light
10/3/12 08:24,Wagner,SD,Fireball,2 hours,Numerous orange lights seen outside of town.
8/20/12 19:40,Madison,SD,Oval,2 minutes,Luminous oval in evening sky over Madison SD.
7/9/12 11:00,Brandon,SD,Sphere,5 minutes,2 yellow orbs move silently stop and move off and vanish
7/3/12 01:00,Egan,SD,Light,45 seconds,Extremely bright white light getting bigger then smaller and zooming away
7/2/12 22:00,Deadwood,SD,,Unknown,Three red lights in sky found in photos
6/29/12 23:30,Yankton,SD,Light,5 Minutes,Steady deep red light.
6/9/12 21:00,Rapid City,SD,Changing,2 minutes,Crazy
5/19/12 23:00,Britton,SD,Oval,4 secomds,two ufos flew together changed direction and flew away
5/17/12 21:30,,SD,Circle,1 minute,Several similarly colored and sized lights appeared then disappeared in a matter of 15 seconds
5/16/12 11:15,Watertown,SD,Unknown,2 minutes,Unknown reconnaissance craft possibly fron Nevada or Califorinia areas..
5/12/12 22:03,Sioux Falls,SD,Circle,7 seconds,I was sitting at my computer and happened to look out the window. I saw a bright large blue shaped ball going from east to west towa
5/12/12 21:50,Sioux Falls,SD,Other,1-2 minutes,Red light object
5/12/12 21:15,North Sioux City,SD,Fireball,3 to 5 minutes,Orange/Red fireballs traveling various inconsistent speeds no noise called 911 blew me off 8 witnesses
4/25/12 09:30,Watertown,SD,Unknown,2 minutes,Large contrail left by a High Altitude/High Speed Recon Aircraft heading East maybe from CA/NV area.
4/22/12 22:10,Rapid City,SD,Other,6 OR 7 SECONDS,WE SAW A V SHAPED DULL GRAY ALMOST TRANSPARENT OBJECT SILENTLY GLIDING THROUGH THE SKY AT A HIGH RATE OF SPEED.
3/18/12 00:01,Arlington,SD,Fireball,5 minutes,Two pure red star like objects shoot accross the night sky in Arlington South Dakota.
2/13/12 21:30,Rapid City,SD,Triangle,1 minute,Blue and red triangle above Rapid City
1/7/12 22:30,Sioux Falls,SD,Formation,3 min,Eight lights in southeast Sioux Falls
12/30/11 21:15,Yankton,SD,Triangle,3 minutes,5 lights seen to the north of Gavin's Point Dam near Yankton. group of 3 joined by 2 additional
12/15/11 18:05,Mitchell,SD,Light,45 seconds,Gold light in the sky that separates
11/21/11 06:15,Beadle County (rural area),SD,Unknown,2 minutes,White light approx. 500' off the ground slowly moving
10/26/11 23:10,Rapid City,SD,Triangle,5seconds,flying triangle Rapid City South Dakota about 15 minutes after Report
10/19/11 03:20,Lennox,SD,,1 minute,Neon flash then a fast fading jetstream like trail
10/19/11 02:00,Renner,SD,Flash,2 seconds,Woman sitting on her porch is illuminated from overhead by a very bright light which streaks off.
9/28/11 21:00,Greenwood,SD,Oval,15 min,Witnessed three ufo's usa greenwood sd
9/20/11 06:33,Sioux Falls,SD,Light,6:33,Bright light like space station but brighter and moving in strange ways unlike aircrafts
8/15/11 21:00,Yankton,SD,Light,1 minute,I was told to come outside to view something that my friends saw in the sky because I have seen a UFO at one other point this summer. T
8/13/11 03:30,Rapid City,SD,Other,15 seconds,Gliding white soundless aircraft shaped like a thin semi-circle
7/27/11 22:35,Brookings (near),SD,Circle,45 sec,White light getting larger then smaller and fading away
7/22/11 01:30,Custer,SD,Circle,5 Minutes,Orange Lights East of Custer SD
7/1/11 22:20,Yankton,SD,Unknown,1 minute,Yellow/orange light had points in the atmosphere and close to us moved funny faded away into the sky.
6/1/11 20:00,Two Strike,SD,Disk,~4 seconds,White disk with a smaller ring in the center. Was able to turn invisible
5/26/11 09:15,Scotland,SD,Circle,,There were 5 lights 1 would fade out then another to the side right 2 left total of five! People seen it thirty miles away!
5/5/11 23:05,Sioux Falls,SD,Chevron,2 Minutes,Three brillant white lights going one direction and stopping and two red chevron shaped objects going near opposite course
3/16/11 21:16,Chamberlain,SD,Light,5 minutes,bright orange lights over Chamberlain SD
11/15/10 10:34,Sioux Falls,SD,Triangle,4min,light triangle airport
10/14/10 19:20,Mitchell,SD,Light,2 min,Dark object with lights around- went west and turned 90 degrees and shot north.
10/12/10 06:07,Sioux Falls,SD,Light,10 minutes approx,Hovering flashing lights moving up
9/13/10 01:00,Sioux Falls,SD,Triangle,30 seconds,Triangle formation of lights moving quickly to the North near Sioux Falls
9/2/10 12:30,Pierre,SD,,20 seconds,Sighted: Three quickly and silently moving unidentified objects with sporadically blinking red and blue lights were sighted flying thr
9/2/10 12:30,Pierre,SD,,20 seconds,Three objects with blue and red blinking lights were spotted traveling at massive speeds in zig zag patterns across the nite sky.
8/25/10 22:00,Hudson,SD,Triangle,over 30 min.,this is a huge triangle shape ufo with one big light and three smaller lights
8/8/10 06:05,Huron,SD,Rectangle,10 sec,((HOAX??)) It was at a stand still like it was waiting at a stop sign!
8/6/10 02:00,Sioux Falls,SD,Fireball,20 minutes,Twelve orange balls of light moving over Sioux Falls SD at 2:00 hrs. on 08/06/10
8/1/10 00:05,Brandon,SD,Fireball,seven minutes,About 7-9 orange objects appeared in the sky to the East moving Northeast; each faded out after about seven minutes.
7/4/10 22:30,Ipswich,SD,Light,1:30 min.,Bright unexplained light
7/4/10 22:15,Ipswich,SD,Light,3 minutes,Orange light moving slowly without sound over Ipswich SD
6/26/10 23:00,Pine Ridge,SD,Light,1 hour,Pine Ridge South Dakota - Bright Orange Light June 26th 2010
6/23/10 02:30,Rosebud,SD,Circle,2 min,strange orange glow
12/31/09 23:00,Aberdeen,SD,Formation,3-4 minutes,Orange balls shooting into the air and forming a check mark formation.
8/22/09 03:30,Rapid City,SD,Light,5 mins,There was 5 of us outside. I looked to the east and seen a bright white light. I thought it was a helicopter but heard nothing. I let m
7/26/09 15:00,Sioux Falls,SD,Light,2.5 minutes,One spherical light orb that is slow moving then rapidly accelerating up into clouds.
7/22/09 23:00,Keystone,SD,Circle,45 sec,Strange Orb light in the sky. ((NUFORC Note: Sighting of ISS? Please check . PD))
7/5/09 23:00,Eagle Butte,SD,Rectangle,30 min.,7 Flaming flying object's the night before an important Native ceremony.
6/22/09 21:16,Egan,SD,Oval,3 minutes,2 to 3 minute sighting of bright oval shaped object.moving south.
6/22/09 21:15,Egan,SD,Cigar,2 to 3 minutes,White cigar shaped object in sight for 2 to 3 minutes sighting duration. No noise contralis etc.
5/25/09 22:00,Rapid City,SD,Triangle,30 seconds,Loud humming triangular craft observed over Western South Dakota moving at high speed
5/18/09 22:00,Rapid City,SD,Triangle,4-5 minutes,Triangular object over Rapid City
5/17/09 23:30,Rapid City,SD,Unknown,5 seconds,Single bright white light over Rapid City SD.
5/15/09 00:00,Huron,SD,Light,15 min+,Red flashing lights that apeared randomly across the sky.
5/8/09 12:30,Brookings,SD,Other,8 seconds,Strange fast moving silent orbs seen over South Dakota skies.
3/19/09 12:22,Rapid City,SD,Light,20 seconds,Seemingly shooting star spilt into 4 objects then joins back up into one object in the Black Hills.
11/2/08 16:30,Gregory,SD,Sphere,5-10 minutes,white sphere seen about 1/3 the size of a full moon hovering then disappearing at high rate of speed
10/14/08 20:30,Rapid City,SD,Cigar,ongoing,North east sky. ((NUFORC Note: Star?? PD))
7/26/08 04:23,Sioux Falls,SD,Disk,15 minutes,Flashing Red and White Disc off in the Eastern sky on the southwestern side of Sioux Falls
7/15/08 22:00,Black Hills,SD,Unknown,approx. 15 min,Light seen in the Black Hills
6/8/08 21:30,Sioux Falls,SD,Other,3-5 secs.,Glowing Orangish/Yellowish aircraft witnessed South from Sioux Falls S.D.
3/24/08 22:15,Sioux Falls,SD,Triangle,30 sec to 1 min,Large triangular delta wing looking 10 to 15 lights not bright dull and dim it moved very fast.
2/19/08 17:15,Sioux Falls,SD,Oval,20 minutes,Two oval objects appeared in the sky right where unmarked planes made an X con-trail!! ((NUFORC Note: Contrails?? PD))
1/31/08 00:00,Mission,SD,Disk,6 hours,Very scary experience that ever happened to me.
11/19/07 06:30,Kennebec,SD,Triangle,5 minutes,Bright triangular white light with two much smaller circular lights that flew with it. ((NUFORC Note: Overflight of ISS. PD))
10/29/07 08:30,Sioux Falls,SD,Oval,2 minutes,Black oval reflective object seen gliding through the daytime sky.
10/25/07 17:00,Rapid City Sioux Falls,SD,Unknown,,Object moving horizontally across South Dakota sky
10/25/07 08:00,Sioux Falls SD,SD,Unknown,15 minutes,Ufo entered atmosphere and hovered over city. videotaped by Keloland tv Rapid City Web cam. ((NUFORC Note: Contrail. PD))
10/24/07 21:05,,SD,Sphere,30sec,Several orbs over South Dakota farmland.
10/24/07 20:25,Turkey Ridge,SD,Rectangle,3 minutes,5 bright orange square lights over Southeast SD
10/22/07 20:30,Stephan,SD,Light,2 hours,Bright orange lights dropping  what looked like flares?
10/22/07 20:00,Hurley (west of),SD,Other,30 min,multiple bright lights and objects that would alternate and fade in and out in a row
10/20/07 21:30,Ft. Thompson,SD,Light,1week same time,weird lights over ft thompson sd
10/15/07 21:00,Mission,SD,Light,10 minutes,The night sky was clear and the stars were shining bright when we saw this bright orange light.
10/4/07 23:35,Rapid City,SD,Cigar,15 seconds,Silver cigar shape craft over north rapid
9/21/07 01:00,Rosebud,SD,Changing,About 1 minute,A Group of 9 Lights in 2 Rows flying south slowing down then forming a V shape. A Low Humming Sound can be Heard.
7/4/07 23:00,Vermillion,SD,Light,20 minutes,I saw these lightrs high in space every 5 minutes for about 20 minutes.
3/3/07 08:00,Oglala,SD,Unknown,10:00 min,""" A bright light was seen in the sky and it came down and went over the house and disappeared no sound"""
10/30/06 23:00,Rapid City,SD,Triangle,10 seconds,Triangular Dark Silent Craft Over Downtown Rapid City South Dakota
10/29/06 22:20,Spearfish,SD,Chevron,4 - 5 seconds,The object first appeared in the north sky. My attention was drawn to what initially appeared to be a shooting star. The first thing
9/1/06 23:45,Rock Hill,SD,Sphere,3 secs,Bright spherical object was moving from south to north at about 5000 feet in altitude; very high rate of speed. Size of the object wa
7/15/06 21:00,Lake Byron,SD,Fireball,40 minutes,Green zigzag ufo.
5/22/06 14:22,Deadwood,SD,Disk,instantaneous,Saucer type UFO hovering over Crazy Horse Monument captured on digital camera.
4/4/06 20:20,Sioux Falls,SD,Unknown,1-3min,Unk light hovering for a moment then sped away
2/4/06 19:30,Sioux Falls,SD,Triangle,1 minute,Triangle object without colored or blinking lights shortly later a bright shere shaped object was scene.
11/15/05 19:00,Huron,SD,Light,eating dinner,bright light over southdakota home
9/20/05 22:00,Burke (north of),SD,Other,40 seconds,Air Force bombing runs mistaken for UFO's
8/27/05 20:15,Mitchell,SD,Circle,4 min.,I simply don't know what they were.
8/10/05 02:15,Sturgis,SD,Flash,3 minutes,We were at the sturgis motorcycle rally that year and were sitting out on our deck late at night. We saw a light way up in the sky that
7/15/05 22:00,Eagle Butte,SD,Changing,30 sec.,My son and his wife 9 yr old son and 9 neighbors and I were present; they were all outside talking and my son called me. He said some
5/28/05 21:30,Eagle Butte,SD,Light,4.5sec,a large bright light was taking our picture.
4/20/05 21:00,Rapid City,SD,Triangle,1-2 min,the object was hanging in the air above us for about 15-20 secodns and flew away very slowly...
2/25/05 05:47,Rapid City,SD,Light,3.0 seconds,landing of unidentified object
11/19/04 23:00,Salem/Montrose (between),SD,Light,,Light explodes in sky above Canistota SD. ((NUFORC Note: Possible meteor from the Leonid meteor shower. PD))
11/15/04 20:30,Rapid City/ Box Elder,SD,Triangle,10 Min,Saw tri-angle lights under dark body while driving west on I-90.
