date_time,city,state,shape,duration,summary
12/18/11 23:40,New York City (Astoria; Queens),NY,Other,about 10 minutes,Two aircraft wider than jumbo jets no lights flying North to South in the vicinity of LaGuardia Airport.
12/18/11 22:05,Hicksville,NY,Light,3 hours or more,2 disk shaped objects with rapidly changing colors from blue purple and green.
12/18/11 17:50,Suffolk,NY,Unknown,5 minutes,Glowing object Long IslandNY
12/17/11 18:35,Latham,NY,Diamond,1 Minute,Large Strange Object in the Sky Above Trees
12/17/11 10:50,Danby,NY,Egg,seconds,Green egg shaped object. ((
12/12/11 18:03,Marathon,NY,Fireball,2-5 seconds,Green fireball seen west of Marathon NY.
12/12/11 18:00,Rochester,NY,Fireball,3 seconds,Large bright green fireball sails from south to east (left to right) over Thruway trailing bright green sparks and disappears.
12/8/11 22:00,Troy,NY,Other,5 minutes,((HOAX??)) My wife and I saw a hexagonal shaped craft hovering only a few feet from our children bedroom window.
12/8/11 17:10,Saranac Lake,NY,Sphere,30 seconds,Multiple large yellowish orbs appeared and disappeared in the sky
12/1/11 23:15,New York City (Brooklyn),NY,Other,30 sec. approx,It was a dark V or boomerang shaped object with no really defined edges visible against the dark sky.
12/1/11 12:00,Water Town (near),NY,Circle,10 minutes,Bright orb which moved slow for a short time and then disappeared very fast without leaving a trail of exhaust.
12/1/11 00:05,Farmingdale,NY,Light,7 Minutes,Lights in the sky that came in from the north going south then southeast the
11/26/11 23:15,New York City (Brooklyn),NY,Circle,12 seconds,Unexplained red and white light like a star visible for 10 seconds then fades out very quickly
11/26/11 05:15,Lyndonville,NY,Circle,4 minutes,A white filled circle half the size of a full moon appeared over Lake Ontario north of Lyndonville NY. I reappeared 5 more times.
11/24/11 19:00,Slingerlands,NY,Circle,6 hours,Orange spheres seen in the Albany County NY area.
11/24/11 18:30,Saratoga Springs,NY,Fireball,10 min,"Going from west to east over Saratoga High School 3-4 individual fireball type sighting moving across the sky.

3 more in a triangle"
11/22/11 19:00,East Durham,NY,Triangle,5 min,The triangular craft was in the sky hoovering and seemed to have strange red/orange lights at the bottom.
11/15/11 21:30,Watertown,NY,Triangle,1 minute,Black triangular object scene in Watertown New York.
11/13/11 20:00,Uniondale,NY,Other,5 mins,Humongous craft seen in Nassau county long island
11/13/11 17:30,Moriches bay area,NY,Sphere,45 seconds,Two huge red spheres over Moriches Long Island witnessed by officer.
11/13/11 09:45,Astoria,NY,Cross,2 minutes,One bright light apearing to be a bright flash light or a star. Then the two of us noticed how bright the light was i noticed another p
11/12/11 19:00,Uniondale,NY,Circle,3+ minutes,5 orange round sphere shaped objects float across sky remaining in pattern.
11/11/11 23:23,Albany,NY,Circle,15 mins,11 bright orange objects that were all flying in the same line over Albany NY
11/8/11 18:15,Utica,NY,Unknown,15:00,Three Objects in differant parts of the sky All changing color and two that moved around. ((NUFORC Note: Twinkling stars? PD))
11/6/11 14:00,Orchard Park,NY,Disk,3 seconds,2 Unexplainable luminous or reflective objects filmed by chemtrails
11/6/11 05:30,Rochester,NY,Flash,1 second,Rochester NY lights in the sky two sightings
11/4/11 04:30,Fulton,NY,Unknown,hour,"dancing ""star??"" in morning sky..."
11/3/11 19:30,New York City,NY,Circle,,11/3/11 New York City NY circle Hours white and touch of red a few people saw it. ((NUFORC Note: Jupiter? PD))
11/3/11 17:03,Mechanicville,NY,Other,5 min,3 fires hovering over the hudson river in a triangle formation.
11/1/11 22:30,Washingtonville,NY,Triangle,5 minutes,((HOAX)) 100 yard long giant black silent triangle 150FT hovering above me and friend silent.
11/1/11 20:32,Woodmere,NY,Sphere,8 minutes,video taken- flickering red orange spheres
11/1/11 20:15,Yonkers,NY,Diamond,10 minutes,This wasn't anything I have ever seened before.
11/1/11,New York City (Bronx),NY,Changing,,Upon my rooftop. Every night. ((NUFORC Note: Date is imprecise. PD))
10/31/11 03:46,Castleton on Hudson,NY,Fireball,4 sec,White orange falling star turning to blue green as it descended. Northwest over Hudson River Albany NY
10/30/11 21:05,Ronkonkoma,NY,Light,45 seconds,10/30/2011 21:00 Ronkonkoma NY bright reddish orange round lights triangular formation UFO's 10/30/11
10/30/11 21:00,Ronkonkoma,NY,Light,45 seconds,10/30/2011 21:00 Ronkonkoma NY bright reddish orange round lights triangular formation UFO's 10/30/11
10/24/11 23:00,Ithaca,NY,Fireball,4seconds,I saw a fireball over ithaca
10/24/11 23:00,Ithaca,NY,Fireball,4sec,Meteorite lands close to ithaca
10/24/11 20:00,West Seneca,NY,Circle,20 Mins,White Sphere seen in West Seneca NY
10/22/11 20:00,Centerport,NY,Sphere,20 seconds,Two bright orange balls of light moved silently overhead.
10/20/11 01:00,Jamaica,NY,Flash,10 Second,Bright Round Circle by the moon
10/17/11 23:00,West Walworth,NY,Unknown,15 seconds,Very large aircraft with lights as bright as the sun hovered near West Walworth New York
10/17/11 21:30,Center Moriches,NY,Triangle,5min,Large black triangle with pulsating flashing white and red lights over north Center Moriches
10/15/11 17:00,Canandaigua,NY,Circle,2 min,Round brite silverish light
10/10/11 10:30,Ashville,NY,Circle,1 minute,Amber object in night sky during full moon or the day before full moon
10/10/11 00:00,Troy,NY,Triangle,2 hours,Red green & orange blinking triangle formation. ((NUFORC Note: Probable sighting of a twinkling star possibly Sirius. PD))
10/9/11 23:00,Staten Island,NY,Other,At least a half hour,After a closer look and seeing the moon was in the opposite sky as where this was and planes flying what looked to be way under it i
10/9/11 19:00,Coeymans,NY,Light,1 second,Rapidly descending bright light over river. ((anonymous report))
10/8/11 19:55,Binghamton,NY,Unknown,15:00,Oct.082011 Red Orb's sightings in BinghamtonNY
10/8/11 19:53,Binghamton,NY,Light,10 minutes,Multiple red lights over BinghamtonNY
10/7/11 18:00,Staten Island,NY,Oval,2-3 Minutes,Bronze oval craft with bright flashing lights witnessed in vicinity with airplane in daytime sky
10/6/11 22:00,Ghent,NY,Light,1.5 hours +,"Multiple colored lights with erratic movements. ((NUFORC Note: We suspect a ""twinkling"" star. PD))"
