date_time,city,state,shape,duration,summary
5/26/19 23:15,Cavendish,VT,Light,3-5 minutes,Object with 3 lights seen crossing the sky.
5/24/19 23:45,Topsham,VT,Other,5 minutes,White string of lights. 50ish individual balls of light moving in a straight line. ((NUFORC Note: Space Link satellites. PD))
5/24/19 23:30,Orwell,VT,Cylinder,1 minute,A long string of lights moving slowly like a cylinder with lighted windows. ((NUFORC Note: SpaceLink satellites. PD))
5/24/19 21:00,Saxtons River,VT,Other,90 seconds,Multiple linked objects. ((NUFORC Note: ~60 Space Link satellites. PD)) ((anonymous source))
5/24/19 01:00,Groton,VT,Light,90 seconds,We looked up to see what appear to be approximately 15 lights in a perfect line heading Northeast. ((NUFORC Note: Satellites. PD))
5/7/19 03:25,Walden,VT,Triangle,15 minutes,Triangular Craft over Vermont. ((anonymous report))
5/3/19 23:00,Grand Isle,VT,Light,15-20 minutes,2 fast-flickering red and white objects/lights transiting in a non-linear way from west to east.
3/23/19 20:45,Braintree,VT,Light,10 minutes,Single point of light covering 1/5th of clear sky south to north then reversing retracing path with side flashes.
2/20/19 00:30,Stowe,VT,Triangle,20 minutes,Triangular green and red flashing lights seem over Mt. Mansfield.
12/19/18 07:35,Graniteville,VT,Rectangle,20 seconds,We were riding in our car and I saw a what looked like two stars. But tonight it was cloudy and there were no stars visible. The lights
11/8/18 01:00,Townshend,VT,Fireball,1 minute,We were driving on RT 30 when an oblong shaped object that looked like it was glowing hot fell from the sky to the ground in a zig zag.
10/20/18 23:23,Williamstown,VT,Sphere,1 second,Blue sphere was flying acrossed sky very low to ground.
10/4/18 20:15,Assumpsic,VT,Triangle,20 minutes,triangle shaped object with numerous rotaing flashing colored lights hovering for about 20 min in passumpsic vt 4 9 2018 at 815 pm
9/22/18 18:15,Westfield,VT,Circle,4 minutes,Westfield Vermont facing 210 degrees sw. 3 red/orange circle shaped lights in triangle formation followed by 5 more in a diamond shape.
9/18/18 20:20,Milton,VT,Formation,2 minutes,Four big bright orange lights connected with not as bright lines running between them like a constellation to form a diamond.
9/1/18 18:20,Townshend,VT,Oval,3 minutes,Disc shaped object with brilliant circulating white lights. No sound object headed SE. altitude seemed much lower than a plane.
8/20/18 23:32,Vergennes,VT,Light,45-50 minutes,Two supposed spacecrafts with one big light and 2-3 small lights flying and shooting up.
8/18/18 22:45,Vermont (45 minutes from Quebec border),VT,Circle,3 minutes,“Ghost Rider” Headlight AGAIN!!!
8/18/18 05:28,Hewitt,VT,Cigar,1.5 minutes,White Cigar Shaped UFO Caught on Wildlife Camera
8/14/18 07:30,Shelburne,VT,Egg,2 minutes,There was a bright egg shape object in the sky we were looking at it for 2 minutes and then it disappeared I believe it was in the fall
8/11/18 23:00,Newbury,VT,Triangle,10 minutes,Yellowish Glowing Triangle Floating High Above Road.
8/5/18 21:30,Townshend,VT,Other,5 minutes,Brightly illuminated elongated object moving in a graceful zig zag pattern. Continued moving South and light faded. No sound.
7/13/18 21:00,Barre,VT,Fireball,10 minutes,Orange lights fly by central Vermont July 13th. ((NUFORC Note:
7/8/18 00:00,Brattleboro,VT,Disk,30 minutes,W/ binox I saw that a white light in S sky appeared to be a slowly revolving disk with many white lights.((NUFORC Note: Planet? PD))
6/21/18 00:00,Woodstock,VT,Formation,10 hours,((HOAX??)) To the S side of the sky at midnight me and 4 of my friends and my parents saw this light. ((anonymous report))
5/16/18 20:35,Rutland,VT,Cigar,2 minutes,Red and green lights hovering and disappearing
5/8/18 23:30,St. Albans,VT,Sphere,90 seconds,This was not a ufo but fits because of its movement was look out bedroom wind when saw a 1 foot in diameter spread very bright in the t
4/23/18 21:10,Rutland,VT,Circle,25 seconds,1 Maroon-white light going in a straight line for a short time then disappeared and reappeared in a standstill position then disapp
1/20/18 19:00,Poultney,VT,Circle,15 minutes,Slow moving light. ((anonymous report))
1/20/18 01:00,Burlington,VT,Sphere,30 seconds,three red orbs views from the ethan allen tower. ((anonymous report))
1/1/18 20:06,Morristown,VT,Sphere,Ongoing,Flashing red yellow and green lights object hovering at the southern sky. ((anonymous report))((NUFORC Note: Sirius? PD))
12/26/17 11:30,West Brattleboro,VT,Cylinder,5:00,we saw a bright cigar shaped object fly overhead. it was moving faster than an airplane does.
12/23/17 21:00,Barre,VT,Flash,1,Multiple large muted firework type flashes in northeastern night sky during an ice storm event viewed from Beckley Hill Road area but
12/2/17 18:30,St. Albans,VT,Other,15 minutes,5 lights in night sky over St. Albans VT 2 different times and locations within 2 hours
11/19/17 20:00,Rutland,VT,Cylinder,3 minutes,Cylinder lights were square with some round lights. colors of lights transitioned not in a pattern.
11/9/17 21:30,St. Albans,VT,Formation,,Three stationary lights in a vertical formation occasionally blinking out of sequence. ((anonymous report))
10/24/17 22:25,Northfield,VT,,1-2 seconds,((NUFORC Note: Source of report provides not information about her sighting. PD))
10/18/17 22:35,Rutland,VT,Cylinder,Several minutes,Lights north of Rutland VT.
10/17/17 10:50,Richmond,VT,Light,5-10 seconds,Ice blue orb of light slowly travels through sky and disappears
10/14/17 21:02,Grand Isle,VT,Circle,5 minutes,Three lights formed a triangle at top and two lower light. Orange lights. We took a picture.
9/21/17 21:00,Bakersfield,VT,Disk,Several hours,Unknown saucer shaped craft with red green and white flashing lights hovering in N sky.
9/18/17 23:00,Pawlet,VT,Unknown,10 minutes,Fast moving bright white object and other flashing red and green light object.
7/27/17 22:30,Orange County,VT,Light,5 minutes,Three bright stationary points of light went from Venus like bright to very dim over five minutes.
7/26/17 22:00,Colchester,VT,Light,>2 hours,Very bright stationary object hovering low to the horizon. About an hour in a second object appeared and flew back and forth across th
6/27/17 21:45,Benson,VT,Circle,15 minutes,Multiple orange glow with a dark.
6/8/17 21:30,Troy,VT,Unknown,2 minutes,Single reddish globe light in the southern sky. ((NUFORC Note: Report from former member of military. PD))
5/17/17 10:55,Milton,VT,Light,5 minutes,While driving along east road heading South East I was watching Cobble Hill and an orange light was hovering next to it.
4/12/17 23:00,Springfield,VT,Sphere,2 minutes,I looked up and there was a sphere slowly moving across the sky makeing it's way towards Windsor. ((anonymous report))
2/24/17 20:00,Bennington,VT,Light,5 minutes,Two white lights flying east to west at about 1200 feet in elevation.
2/22/17 19:00,Windsor,VT,Circle,1 hour,A circular shape with a bright center fanning out to an almost hollow middle to an outside perimeter of light.
12/24/16 18:45,Montpelier,VT,Flash,2 bright flashes,My wife and I were maybe 1-2 miles down County Rd headed away from the center of Montpelier when we saw a very large red flash.
12/14/16 06:00,South Burlington,VT,Light,1 seconds,6am I was taking pictures of the moon. No stars out and a little cloudy. I didn't seen anything unusual at all. I looked at photo and i
11/19/16 16:00,Ferrisburgh,VT,Light,30 seconds,Light in the sky.
